ID	Category	AutoTags	Title	Tags	Description	URL	LicenseName	LicenseURL	Author
diningtable-4	diningtable		Classic Table	furniture,table,wooden,interior,glossy,decoration,photorealistic,classic,desk,classic furniture		https://www.cgtrader.com/free-3d-models/furniture/table/classic-table-0001	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	fdrmt
diningtable-5	diningtable		Luxury City-Table	luxus,table,moussaris,cghome,milos,preuten,3d,free,tableluxury,game,ready,germany,luxury,furniture		https://www.cgtrader.com/free-3d-models/furniture/table/luxury-city-table	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	MilosPre
diningtable-6	diningtable		Rolling 2B	furniture,fabric,leather,furnishing,table,dining,livingroom,metal,dark,brown,design,product,industrial,glass,fasem		https://www.turbosquid.com/3d-models/3d-rolling-2b-1769946	TurboSquid Royalty Free License	https://blog.turbosquid.com/turbosquid-3d-model-license/#Editorial-Usage	?Fedeet
diningtable-7	diningtable		Medieval Table	Table,Medieval	Medieval wooden table with ornamental sides.	https://www.turbosquid.com/3d-models/medieval-tables-model-1400021	TurboSquid Royalty Free License	https://blog.turbosquid.com/turbosquid-3d-model-license/	?DTG Amusements
diningtable-8	diningtable		diningtable made in Teak wood	table,diningtable,room,eatting table,fun table,chair,house design,clean room,kichen,silicon,tools,other,furniture,tableware,appliance,plate,power,kitchen,dining		https://www.cgtrader.com/free-3d-models/furniture/kitchen/dining-table-made-in-teak-wood	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	pointpower1331
diningtable-9	diningtable		Brass diningtable	furniture,table,diningtable,design,interior,3dsmax,vray,obj,fbx,unwrapped,vintage,glass table,modern,art,brass,metal		https://www.cgtrader.com/free-3d-models/furniture/table/brass-dining-table-3d-model	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	cg-man
diningtable-10	diningtable		Marble Table	furniture,contemporary,table,diningtable,marble,iron,modern,interior,kitchen,white,black,minimal	diningtable for 6 people This is a white marble surface table with brass frame and iron leggings	https://www.cgtrader.com/free-3d-models/interior/kitchen/marble-table-b502a660-f7fa-4d8e-853a-5addf735fa20	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	mad87
diningtable-11	diningtable		Table	furniture,chair,wood,table,family,inside,room,diningtable,diningtable,interior,seat,diningtable,interior		https://www.cgtrader.com/free-3d-models/furniture/table/table-ae43d840-eaf4-410b-914b-980e30e1e127	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	twopix
diningtable-12	diningtable		White Wood Table	desk,table,dining,modern,contemporary,wood,2019,furniture,natural,white,free,style,interior,kitchen		https://www.cgtrader.com/free-3d-models/interior/kitchen/free-white-wood-table	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	digitalartwind
diningtable-13	diningtable		Table	furniture,design,table,diningtable,contemporary,dining,simplicity,houseware		https://www.cgtrader.com/free-3d-models/furniture/table/table-13e857f2-c56d-49b1-b1d1-5c4371af121d	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	eduardobastosr
diningtable-14	diningtable		Design Fume Glass Table	table,glass,furniture,home,interior,dining		https://www.cgtrader.com/free-3d-models/furniture/table/design-fum-glass-table	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	amosbrembilla
diningtable-15	diningtable		diningtable	dining,table,furniture		https://free3d.com/3d-model/dining-table-44923.html	Free3D Royalty Free License	https://free3d.com/royalty-free-license	doge344
tableware-1	tableware		YGS Mug			https://assetstore.unity.com/packages/3d/props/interior/ygs-mugs-96665	Standard Unity Asset Store EULA	https://unity3d.com/legal/as_terms	Rodolfo Rubens
tableware-2	tableware		Cup Set	tea set,service set,tea,tea party,tableware,metal,glass,cup,cup set,plate,spoon,aluminum,furniture		https://www.cgtrader.com/free-3d-models/furniture/tableware/cup-set-fdf64f7a-80b6-4c04-8d05-d7520670028c	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	Helena-Merlot
tableware-3	tableware		Tropical Set Plate	plate,household,cook,interior,tropical,dish,furniture,set,decor,design,houseware,tableware,kitchenware		https://www.cgtrader.com/free-3d-models/household/kitchenware/tropical-set-plates	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	beldean-sebastian
tableware-4	tableware		Sugar Bowl	dish,plate,tableware,dinner,flatware,set,household,kitchenware		https://www.cgtrader.com/free-3d-models/household/kitchenware/set-of-dishes	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	witas
tableware-5	tableware		Cup with flower pattern	cup,tea,porcelain,empty,glass,houseware,tableware,hand painted,painted,flower,flowers,kitchenware,free,white,4k,pbr,high poly,household,traditional,classic		https://www.cgtrader.com/free-3d-models/household/kitchenware/cup-with-flower-pattern	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	LeonidB
tableware-6	tableware		Silver Plate	plate,kitchenware,pbr,old,silver,treasure,ornate,decorative,dish,low,game,ue4,asset,flatware,poly,interior,kitchen		https://www.cgtrader.com/free-3d-models/interior/kitchen/pbr-silver-plate	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	3DSamuel
tableware-7	tableware		Clay Tiger Mug	mug,cup,pottery,tea,coffee,clay,design,ceramic,tableware,empty,table,unity,pbr,ue4,game,tiger,spots,leopard,jaguar,houseware,food,beverage		https://www.cgtrader.com/free-3d-models/food/beverage/clay-tiger-mug	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	Maurvinni
tableware-8	tableware		Whale Water Pitcher	pottery,ceramic,clay,porcelain,whale,water,plant,houseware,jar,cup,saucer,tableware,desktop,decoration,deco,paint,coffee,mug,pitcher,household,tools		https://www.cgtrader.com/free-3d-models/household/tools/whale-water-pitcher	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	daphoux
tableware-9	tableware		Our Father - in Armenian	souvenir,plate,letter,dishes,painting,armenia,interior,kitchen,miniature,miniatura,food,statue,houseware,picture frame,tableware,preschool		https://www.cgtrader.com/free-3d-models/interior/kitchen/souvenir-01e62fcf-165d-4ccd-a0ba-6915128f6adb	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	vahakn
tableware-10	tableware		Crystal Carafe	glass,houseware,bottle,tableware,cup,liquor,carafe,crystal,interior design,table,alcohol,martini,cocktail,furniture	A crystal glass carafe with a plastic tap.	https://www.cgtrader.com/free-3d-models/furniture/tableware/crystal-carafe-e3e05fe4-7087-4d2c-be60-9b73d29c4125	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	memokif
tableware-11	tableware		Kettle?	food,kitchen,restaurant,family,traditional,tea,houseware,tableware,residental,interior	This is a high quality kettle.	https://www.cgtrader.com/free-3d-models/interior/kitchen/kettle-e7e5921c-a135-4afd-808b-3c982022fb29	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	alistar123
tableware-12	tableware		wood bowl	bowl,kitchen,houseware,pot,dish,kitchenware,tableware,household		https://www.cgtrader.com/free-3d-models/household/kitchenware/wood-bowl-e0e4cfbf-bab3-4570-8ce7-d3d3590da331	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	luc-chone
tableware-13	tableware		Black tableware	plate,kitchen,houseware,dish,tableware,bowl,interior design,restaurant,clay,gold,black,knife,interior		https://www.cgtrader.com/free-3d-models/interior/kitchen/black-tableware-5f798241-f4f7-445c-a0bf-236aa0062213	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	alongpolly56
tableware-14	tableware		Dirty tea cup	coffee,cup,caffeine,espresso,drink,coffeemaker,tea,dirty,dishes,mug,saucer,ceramics,pbr,game,old,cappuccino,kitchen,bowl,chalice,interior	A ceramic mug that needs to be washed urgently. Old shabby mug with clear marks from tea or coffee.?	https://www.cgtrader.com/free-3d-models/interior/kitchen/dirty-tea-cup	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	SIUP
tableware-15	tableware		Designer Carafe	wine,glass,houseware,tableware,merlot,carafe,redwine,living,livingroom,decor,winery,fineliving,glassware,interior,room,living room	a beautifully designed Carafe. slick modern style.	https://www.cgtrader.com/free-3d-models/interior/living-room/designer-carafe	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	adler900
wardrobe-1	wardrobe		Wooden Closet		Stylish wooden wardrobe with openable doors.	https://www.3dmodelscc0.com/model/wooden-closet	CC0 1.0 Universal Public Domain Dedication	https://creativecommons.org/publicdomain/zero/1.0/	3DModelsCC0
wardrobe-2	wardrobe		children wardrobe	pink,children,wood,furniture,wardrobe,cabinet		https://www.cgtrader.com/free-3d-models/furniture/cabinet/children-wardrobe	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	hristopopov
wardrobe-3	wardrobe		Wooden Wardrobe	wardrobe,wood,woodwardrobe,dresser,furniture,interior,wooden,low poly,other		https://www.cgtrader.com/free-3d-models/furniture/other/wooden-wardrobe-7571cdb6-c350-4768-b011-d19196f4d481	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	daryan250
wardrobe-4	wardrobe		Wardrobe	wood,wardrobe,cupboard,door,architecture,interiot,andle,storage,wooden,box,handle,interior,drawer,room,furniture,showcase,dresser,sideboard,building component,bedroom		https://www.cgtrader.com/free-3d-models/interior/bedroom/wardrobe-20f169cd-aed8-4839-9fc6-5c10028054a2	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	vijay22
wardrobe-5	wardrobe		wardrobe	minimalist,minimalism,furniture,contemporary,room,shelf,container,storage,drawer,dresser,cabinet		https://www.cgtrader.com/free-3d-models/furniture/cabinet/wardrobe-f0af6b7c-1ade-4525-840d-7e1bc6c1ea7d	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	gefarah05
wardrobe-6	wardrobe		Well Detailed Wardrobe	wardrobe,wooden,cupboard,closet,furniture,furniture,cabinet		https://www.cgtrader.com/free-3d-models/furniture/cabinet/well-detailed-wardrobe	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	enrique-severo-sonego
wardrobe-7	wardrobe		Closet	closet,cupboard,cuddy,lumber room,built in,wardrobe,restroom,lavatory,furniture,cabinets,storage,cabinet		https://www.cgtrader.com/free-3d-models/furniture/cabinet/closet--15	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	mahus001
wardrobe-8	wardrobe		Wardrobe closet	furniture,interior,wardrobe,closet,melamine,drawer,bedroom		https://www.cgtrader.com/free-3d-models/interior/bedroom/wardrobe-closet-28de50c6-e938-4523-9fe0-e9acb0bbdd67	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	singlymaster
wardrobe-9	wardrobe		Closet 5 doors	cabinet,wardrobe,doors,bedroom,closet,architectural,door		https://www.cgtrader.com/free-3d-models/architectural/door/closet-doors-5	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	projetos3d
wardrobe-10	wardrobe		Wardrobe closet	bedroom,interior,design,furniture,closet,room,visualisation,architectural,interior design,room design,bedroom furniture		https://www.cgtrader.com/free-3d-models/interior/bedroom/wardrobe-closet-4736725f7f8bc80462a65053ab056e3a	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	skefalacca
wardrobe-11	wardrobe		Hallway furniture	hallway,furniture,livingroom,wardrobe,dresser,storage,other,armchair,peg,upholstery,lounge chair		https://www.cgtrader.com/free-3d-models/furniture/other/hallway-furniture	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	shabada
wardrobe-12	wardrobe		Wardrobe	interior,furniture,design,decoration,realistic,wardrobe,dresser,storage,houseware,modern,room,wood,teak,cherywood,ivory,gold,drawer,shelf,cabinet		https://www.cgtrader.com/free-3d-models/furniture/cabinet/wardrobe-84f25209-54f4-4666-99eb-86ca35bdf365	CGTrader Editorial License	https://www.cgtrader.com/pages/terms-and-conditions#editorial-license	Billion3D
wardrobe-13	wardrobe		Wardrobe-dress	steel,plastic,metal,black,elegant,fashion,modern,hanging,contemporary,bioforms,furniture,other	Wardrobe in the form of dresses for interiors.	https://www.cgtrader.com/free-3d-models/furniture/other/wardrobe-dress	CGTrader Editorial License	https://www.cgtrader.com/pages/terms-and-conditions#editorial-license	iam9801
wardrobe-14	wardrobe		locker	furniture,loft,industrial,locker,interior,other		https://www.cgtrader.com/free-3d-models/interior/other/locker-8a2dd86b-4dcf-4548-a924-29bcef73917b	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	hillel
wardrobe-15	wardrobe		Wardrobe	3dmodel,furniture,interior,design,unite,wardrobe,living,room,houseware,dresser,living room		https://www.cgtrader.com/free-3d-models/interior/living-room/wardrobe-5db2c260-0836-4477-aa8c-e0de307c80c4	CGTrader Royalty Free License	https://www.cgtrader.com/pages/terms-and-conditions#royalty-free-license	ArchitectMinarul
