_id	_rev	$doctype	model	annotator	literal	sentimental	timeTaken	submitted
4f29780cf557e2fa71aef58fc837c135	1-b03fd6bc6cb85088006d7cfc58ff0a84	description	wardrobe-10	b027bf49739ed54438a8380ea7697f65	Brauner 4-Segment Kleiderschrank. 3 Segmente mit einer Türe und eins mit einer kleineren Türe und 3 Regalen. Goldfarbene große, längliche Griffe.	Hübscher, klassischer Kleiderschrank. Wahrscheinlich aus den 90ern/00er Jahren.	00:04:01.0798412	2022-02-17T14:46:05.0922723+01:00
4f8995774ee1d9145d91c6aa4c317b84	1-d4c19879b77599e7a34afb88e6d54432	description	bench-14	f5c88d1c4299d4ce63e37b8a53e05216	Zweiseitige schwarze Sitzbank aus Aluminium mit jeweils einem Sitzplatz auf jeder Seite. Geschwungenes Design. Nur ein Sitzplatz hat eine Rückenlehne.	Unklares Design. Bedienung zunächst unklar. Wirkt zu groß dafür, dass nur zwei Personen Platz finden. Sitzplatz ohne Rückenlehne unbequem. .	00:03:24.7261428	2022-02-18T12:47:40.057632+01:00
4f8995774ee1d9145d91c6aa4c441895	1-85344a455230293b515f732251b150c0	description	decoration-11	c106b5213702f43ace910834c3b53771	helle Holzscheite mit gut erkennbaren Jahresringen.	kann man leicht im Wald finden, nach Baumfällarbeiten .	00:02:44.8516915	2022-02-18T12:57:04.7183694+01:00
4f8995774ee1d9145d91c6aa4c71a0fd	1-7f562a06e0bd3b74b1839ab8b57349a4	description	electronics-12	f5c88d1c4299d4ce63e37b8a53e05216	Klassischer elektrischer Tischventilator mit drei Flügeln aus Metall mit Kunststoffgehäuse in Grau. Schaltbar in drei Stufen. .	Funktionaler klassischer Ventilator ohne Extras. Baumarktprodukt zu einem niedrigen Preis. .	00:02:14.7733369	2022-02-18T13:17:11.7878745+01:00
4f8995774ee1d9145d91c6aa4c74394c	1-c094d00a30229ad9d7b5884d94311483	description	wardrobe-11	f5c88d1c4299d4ce63e37b8a53e5629f	Wandschrank aus dunkelgrauem und hellem Holz. Das rechte Segment ist ein gewöhnlicher Schrank, links sind Schubladen, Spiegel, Regal und Aufhänger.	Dass Regal macht einen Modernen Eindruck und der Spiegel ist eine gute Idee. Allerdings machen die Aufhänger einen leichten Eindruck der Platzverschwn.	00:03:40.4303867	2022-02-18T13:18:25.7395987+01:00
4f8995774ee1d9145d91c6aa4c765a9f	1-f070cd7d483a189fb1b7914b758052ba	description	hobby-12	f5c88d1c4299d4ce63e37b8a53e05216	Kleine Holz-Lokomotive mit Magnet-Anhänger mit Schienen aus Holz in Achterform. Lokomotive ist lackiert in blau und rot.  .	Hochwertiges und nachhaltiges Holzspielzeug für Kinder. Robust und plastikfrei. Nicht hochpreisig, aber teurer als vergleichbares Plastikprodukt.	00:02:15.7582532	2022-02-18T13:19:27.5461277+01:00
53594e793ceb6c920028894599c3a1e1	1-5d76eda16cd7c33468838e38c786bc45	description	electronics-13	53594e793ceb6c9200288945995993b5	Spielautomat aus den 80er mit 2 Joysticks und bunten Aufklebern .	Retro, weckt Erinnerungen an einer Zeit vor meiner Zeit. .	00:01:28.1649983	2022-02-25T15:07:27.8052948+01:00
53594e793ceb6c920028894599e23d85	1-691c770c58be2829bbc1257a67bbafda	description	shelf-13	53594e793ceb6c9200288945995993b5	5 braune Rechteckregale an den Kanten aufeinander gestapelt und befestigt. Nach oben kleiner werdend.	Gewagtes Designelement, das statisch unbestimmt wirkt. Unregelmäßiges Stapelseitenverhältnis wirkt unruhig.	00:09:00.5148521	2022-02-25T15:17:19.008328+01:00
5531763c7b1f8baa6a748551a766ea83	1-db266c1b56b1ef020aae56737eb075fd	description	cabinet-10	4666698fed33ba12866241e987bd78f2	Wandschrank, dunkles Holz. 2 Glasablagen, 2 Schiebetüren, 8 Schwingtüren. Helle Rückwand.	Altmodisches Möbelteil, viel platz, wenig Hübsch. Schimmelt die Rückwand? Kniestoßpotenzial durch die vorgesetzte untere Ebene.	00:03:17.0571397	2022-02-14T17:29:19.3455913+01:00
5531763c7b1f8baa6a748551a791ea0c	1-4e5fca98c912333b29d488b1895bc88f	description	electronics-9	4666698fed33ba12866241e987bd78f2	Telefon mit kabelgebundenem Hörer und Numpad. Display mit weißer Beleuchtung und Tasten für Sonderfunktionen. Standfuß auf der Rückseite. Von Cisco.	Sehr modernes Telefon ... wäre es in den 90ern gewesen. Allerdings fehlen wichtige features wie der Anschluss für ein Isdn Kabel.	00:03:24.9966683	2022-02-14T17:49:07.0041221+01:00
55c46d91727335a045a7b2c0a3dbd5ee	1-96d6316a553220870eb7c72100aa9a5d	description	cabinet-4	b34dd6dd3b4d4d3a4ee82e67a755be60	Ein Sekretär aus dunklem Holz mit fünf Türen, zwei Schubladen, Verzierungen und bronzefarbenen Griffen.	Ein Sekretär mit feinen Verzierungen,  bzw. Gravuren. Er wirkt hochwertig und hat einen klassischen, fast antiken Stil und viel Stauraum. .	00:06:14.4585030	2022-02-20T14:42:08.9473918+01:00
55c46d91727335a045a7b2c0a3e047ed	1-8bf1942e9c099404c844602e1be5446d	description	chair-4	b34dd6dd3b4d4d3a4ee82e67a755be60	Ein weißer Stuhl mit schwarzen Kissen und dunklen Holzbeinen.	Ein schicker weißer Stuhl mit modernem Look. Sieht aus wie ein hochwertiges Designerstück.	00:02:37.9445356	2022-02-20T14:44:46.8919274+01:00
567b0a841df9ef9ae4baf3367eae4138	1-e801b27b052793e30c39f6038338204e	description	bed-9	df96c9018605226aa30227b813f29e15	beiges Doppelbett mit hölzerem Kopfteil, hellblauer, gemusterter Bettdecke und fünf Kissen .	sieht gemütlich aus und erinnerst mich an ein privates Doppelbett.	00:01:48.9883967	2022-02-13T22:12:17.4384376+01:00
567b0a841df9ef9ae4baf3367eb7abc6	1-af080bb5589ba7aa628ffd28f919457c	description	cabinet-9	df96c9018605226aa30227b813f29e15	weiß-blauer SChrank mit Schubladen und Regalbretter hinter zwei gläsernen Schranktüren.	sieht aufgrund der Farben ein wenig nach Marine aus.	00:02:09.3022097	2022-02-13T22:17:03.1703237+01:00
567b0a841df9ef9ae4baf3367ecfbee8	1-a39ba37435af169d363ed9bfac230843	description	electronics-8	df96c9018605226aa30227b813f29e15	dunkelgraues Tablet mit Knöpfen links und Stift.	sieht nach professionellem Zeichentablet aus.	00:01:40.9223251	2022-02-13T22:28:56.1079797+01:00
569f0aa7bab223d54169a42591f96881	1-b7bb1574cc007b287349e48d1f7a6151	description	diningtable-10	b027bf49739ed54438a8380ea7697f65	Länglicher Tisch mit dünner Marmortischplatte. Goldene, dreieckige Tischbeine, die von den Ecken zur Mitte hin zusammenlaufen. .	Futurtistischer, edler Tisch. Schön, aber unpraktisch/unbequem, wenn man daran sitzt.	00:04:11.2316540	2022-02-17T14:22:19.1064968+01:00
58504a3eca4fea82722403c8243d3434	1-217d13f495089b1fd2b59cc314fe82c0	description	desk-4	35403ea166f98b24ad55f418bd54dc03	Mit Goldrand verzierter Hochglanz Holztisch.	Altbackener Tisch mit schrägen Beinen.	00:01:40.2371566	2022-02-11T20:23:32.2602975+01:00
58504a3eca4fea82722403c824419ecf	1-063006c072b3dc3d90a1a21851bad474	description	electronics-4	35403ea166f98b24ad55f418bd54dc03	Alter Computer Röhrenmonitor.	Oldschool Monitor.	00:01:20.0795183	2022-02-11T20:26:02.6336381+01:00
58bacfd806a95808bef451334f1de2ee	1-f5fa9cbcd8d281a969cacb32b5d10084	description	decoration-12	cf6b00d23e22b8bfa5355f8223b71589	Schwarze Figur mit Standfuß, die eine tanzende Ballerina auf einem Bein stehend mit ausgestreckten Armen im Tütü darstellt. .	Kunstvoll gestaltete Ballerina Statue im Design moderner Kunst. Körperliche Proportionen sind nicht realitätsgetreu. Wirkt teuer.	00:07:25.6319320	2022-02-21T21:28:23.1222857+01:00
58bacfd806a95808bef451334f2fd81b	1-9d3f4b309bc1b2ff44623e41adb53a5f	description	desk-12	cf6b00d23e22b8bfa5355f8223b71589	Naturholztisch mit einem schwarzen Bein auf der linken Seite. Durchgehende Ablagefläche unter der Tischplatte mit Aussparung auf der rechten Seite.	Seltsam anmutender Holztisch mit nur einem Bein und Aussparung in der Ablagefläche unter der Tischplatte. Wirkt wie für einen Sonderzweck gebaut.	00:06:09.3001990	2022-02-21T21:34:32.4224847+01:00
5aa61206491e413be142ddf4a398c70e	1-82dd0d7812c01ff3c7874d31831fc34f	description	chest-13	f5c88d1c4299d4ce63e37b8a53e5629f	Ein sehr massives kleines Schubladenregal in Hellbraun. Es hat einen Schrägen massiven  Fuß.	Sieht sehr stabil aus, villeicht würde ich meinen Fenrseher eher hierdrauf stellen.	00:02:07.7481942	2022-02-18T12:53:42.2483863+01:00
5aa61206491e413be142ddf4a3b9c05b	1-bada9282b93160cf5b2bf20bd5ee4b77	description	shelf-10	f5c88d1c4299d4ce63e37b8a53e5629f	Regal mit wabenartigem Muster der einzelnen Fächer. Ingesamt gibt es 17 Fächer. Die Füße sind aus silbernem Metall.	Ein schickes Regal, mit vielen Praktischen Fächern. Eine optische Bereicherung für ein Zimmer und zudem eine gute Nutzung von Platz.	00:02:27.3979777	2022-02-18T13:10:12.3983782+01:00
5aa61206491e413be142ddf4a3d46224	1-e2578913e4f5ff534aaf5f9c7e7e2521	description	electronics-13	c106b5213702f43ace910834c3b53771	Spieleautomat mit Aktionfiguren aufgedruckt, Grundfarben sind gelb und schwarz und mit zwei Joysticks und Knöpfen für zwei Personen.	Retro Klassiker Beat em Up Spieleautomat wie aus einer Spielhalle.	00:04:03.8362047	2022-02-18T13:22:11.4031091+01:00
5bef61111897b50c68dd157d4b7f70d8	1-4ca1c558f56df7684e410b0083766b31	description	stool-10	b027bf49739ed54438a8380ea7697f65	Dreibeiniger, kleiner Hocker mit dicker Sitzfläche und kleinen Beinen. Graue Sitzfläche und seitlich grün/beiges Wabenmuster auf weißer Fläche .	MInimalistischer Hocker. Für einen Hocker bequem. IKEA Feeling.	00:03:26.7806527	2022-02-17T14:39:12.7455783+01:00
5c34a840dfedb96b2ee29e847005a163	1-6ad606c41f592f43b3119ad5bac4a84f	description	wardrobe-1	232959365b58b316eca0642f554fdcac	Kleiderschrank aus dunklem Holz mit Türen, Einlegeboden und einer Kleiderstange aus Metall. Griffe sind Knöpfe aus goldenem Metall.	Hochwertiger, funktioneller Kleiderschrank mit wenig Stauraum in einem kleinen Haushalt.	00:03:25.3767546	2022-02-10T00:07:25.4390246+01:00
5d0c5326b74deb5ae7734cb2c4f0c0d2	1-30e877cfe3c4e64d03550dcb8c6f87a4	description	bed-10	4666698fed33ba12866241e987bd78f2	Schwarzes Futon-Bett mit Kopfteil, zwei Kissen eine Decke, vier Standfüße. .	Futuristisches, sehr dunkles Bett. Dicke Matratze, zwei Kissen aber nur eine Decke? Kein Bettlaken ...	00:03:15.6638362	2022-02-14T17:23:03.8910925+01:00
5d0c5326b74deb5ae7734cb2c4f5d68b	1-7013c6ef9a9f62629301af489a080bb7	description	bench-10	4666698fed33ba12866241e987bd78f2	Schmale, gepolsterte Bank. Holzkörper, Kunstlederbezug in lila. Zehn Zierknöpfe, Ablage unter dem Sitzbereich.	Hässliche Sitzbank, vermutlich Funier und billiges Leder aus Milka Kühen. Ablage für hohe Stiefel nicht geeignet.	00:02:58.3973591	2022-02-14T17:26:02.2884516+01:00
5de3b32d82005bbd5d46722d41cb7abf	1-c7b7c06c7c2d6662eecace2cc3a595d8	description	bed-10	34c4b4169948532468e848c36d202386	Doppelbett mit schwarzem, kantigem Gestell, hoher Matratze und dunklem Bettbezug.	Modernes Design, elegant, stilvoll.	00:02:30.9578030	2022-02-21T14:34:35.2052195+01:00
5de3b32d82005bbd5d46722d41d1c171	1-a42312f97cb6694f54dd6a53247988ac	description	bench-9	34c4b4169948532468e848c36d202386	Bank mit drei Sitzkissen ohne Rückenlehne und schlankem Gestell .	Schlicht, nur das nötigste, farblich nicht mein Fall.	00:02:43.6101913	2022-02-21T14:37:18.8154108+01:00
5de3b32d82005bbd5d46722d41dc262a	1-25b0dba929da8195f69f343e24d79246	description	chair-9	34c4b4169948532468e848c36d202386	Holzstuhl mit diversen Schnörkeleien.	alter Stuhl, aufwendige Herstellung, Handwerkskunst.	00:01:58.3409545	2022-02-21T14:41:44.8513904+01:00
5e1e39c4c85705cae2fbfea96e451ec1	1-e1aeab09f02e8685753a9c3750994844	description	bed-6	8424b0acdbbed24977e874e19d503dee	Doppelbett mit größeren Gebrauchsspuren bestehend aus braunem Gestell, weißer  gebrauchter Matratze und grüner Bettwäsche verziert mit pinken Blumen.	Heruntergekommenes Bett im rustikalen Stil.	00:06:09.0771313	2022-02-12T22:18:44.9255195+01:00
5e4e0b17245840713039d433a52e1108	1-55ab188fea7df2f376fa1f76253ec0d2	description	desk-14	07bc41f34c4738973ce20839c2bbd69e	Schreibtisch in L-Form mit Holzplatte und vier schwarzen runden Tischbeinen.	ungewöhnliche Form; wahrscheinlich dafür gedacht, ihn in die Ecke zu stellen.	00:03:40.7392157	2022-02-26T17:18:15.2911419+01:00
5e4e0b17245840713039d433a56d0fdc	1-0932b70eea39da6ed1be5f5a8d666caa	description	wardrobe-14	07bc41f34c4738973ce20839c2bbd69e	Metallisch grauer Industrieschrank mit zwei Türen, Lüftungsschlitzen oben und unten und einem Vorhängeschloß.	sieht sehr rustikal aus; industrial look ist gerade modern.	00:02:16.0491257	2022-02-26T17:39:27.1279519+01:00
6041787016b40f79f22da8a9359cfb46	1-bc95aa2e9f9f50496f807c6a46f3caa9	description	bed-2	53594e793ceb6c9200288945995993b5	Holzbett, schmale Breite mit festem Kopfteil, graue Matraze und dünne Wolldecke, schmales Kopfkissen.	Bauernhausstil, sieht ungemütlich aus, Bettzeug ist nur für warme Nächte geeignet.	00:04:10.8298093	2022-02-25T14:34:53.3661464+01:00
6041787016b40f79f22da8a935cab1a8	1-8467bb8210c07262e49b8d51283ed2cf	description	chair-1	53594e793ceb6c9200288945995993b5	Ungepolsterter Holzstuhl mit umlaufender Arm- und Rückenlehne. Viligranes Design.	Wirkt Hochbeinig durch die niedrigen Lehnen. Sieht unbequem aus.	00:03:02.8340539	2022-02-25T14:51:23.8405273+01:00
609fb1929a1def02909328f4c75f3ace	1-42a423261b69a71ea16a241ae501a16c	description	bench-6	8424b0acdbbed24977e874e19d503dee	Minimalistische Bank mit einer Symmetrieachse.. Der Rahmen besteht aus bestimmten dünnen sowohl geraden als auch gebogenen Streben und weißem Polster.	Orientalische Bank minimalistischem Stile.	00:03:32.8491481	2022-02-12T22:22:17.7746676+01:00
609fb1929a1def02909328f4c795ccfb	1-0561c4f06e81a7019c5486da5906a1eb	description	hobby-5	8424b0acdbbed24977e874e19d503dee	Blaues Legoauto mit Offroad-Bereifung einem lächelndem Mann daneben, der ein grünes Hemd und eine braune Hose trägt.	Die Konstellation erweckt den Eindruck, dass der abgebildete Mann auf eine Reise geht.	00:01:57.1346389	2022-02-12T22:49:55.9819933+01:00
609fb1929a1def02909328f4c7a6ada2	1-8eb97d53eb1fbfc0190e7a23c93115d6	description	tableware-5	8424b0acdbbed24977e874e19d503dee	Weiße Porzellantasse auf der eine simpel gemalte violette Tulpe abgebildet ist.	Unscheinbare Teetasse.	00:01:57.6549010	2022-02-12T22:57:34.4777431+01:00
612cac1f8c17842399368637160cacd3	1-8f9722b78ef458a9d59b8838e2dc061b	description	diningtable-10	ab35e1e97d64e0a0333ca2b4bed6778c	Marmortisch mit dreieckiger Stahlunterkonstruktion.	Moderner Wohnzimmertisch. Teuer. Stabile stylische Füße.	00:01:50.0326152	2022-02-21T19:03:51.7892559+01:00
61338fe14ba27ec868ce3071239280d0	1-d6917098739b2c04b25c7699b3b257a7	description	chest-4	b34dd6dd3b4d4d3a4ee82e67a755be60	Eine dunkle Truhe mit einer Schublade mit zwei Griffen.	Eine Truhe, von der Form her eher klassisch, aufgrund der anthraziten Farbe aber auch modern. Die Farbe wirkt wie nachträglich angebracht. .	00:08:56.4070719	2022-02-20T14:53:43.2989993+01:00
61338fe14ba27ec868ce307123e3c6bb	1-e9f2c6223996d4a5741f982b7cc0a7e4	description	tableware-3	b34dd6dd3b4d4d3a4ee82e67a755be60	Drei Teller mit Pflanzenblätterbemalung.	Teller mit Pflanzenblättern draufgemalt, gibt es besitmmt im Set zu recht niedrigem Preis zu erwerben. Ich brauche das nicht. .	00:04:39.1873473	2022-02-20T15:35:22.6509292+01:00
6217086a00a187ab9b19a54e3ddf131c	1-facc04bc8a07b46af186a12667b38254	description	diningtable-1	232959365b58b316eca0642f554fdcac	Langer Esstisch aus dunklem Holz .	Schlichter, hochwertiger Tisch mit angenehmer Höhe im Esszimmer einer kleinen Familie.	00:02:28.5129608	2022-02-09T23:51:28.5847058+01:00
649326eb5d2d2c1ca47deaffed23b091	1-e9298a4b8f612327a9e3b7a467c6cef0	description	diningtable-9	4666698fed33ba12866241e987bd78f2	Glastisch mit Marmorgestell. Gestell ist Bogenförmig, beine und Auflageflächen sind Zylindrisch. Dunkles Glas.	Protziger Glastisch im grichischen Stil. Sehr schmal für einen Esstisch, eher ein Couchtisch.	00:04:47.6899266	2022-02-14T17:45:42.0074538+01:00
657a5fde8269009c7376906f30e7e07b	1-a460ebcae6acaa9d149fb9ca2d69ba4d	description	bed-1	78ae0ae7bd9acce02df866c30bbfcb60	Bett für zwei Personen, zweckmäßig, minimalistisch.	billiges Junky-Bed.	00:01:19.8998699	2022-02-18T18:29:57.3999393+01:00
67239370c7619dea631e6c7f14948598	1-16986daa413cc334f6462b32a3726ae8	description	diningtable-8	34c4b4169948532468e848c36d202386	Ess- oder Wohnzimmertisch, Material nicht klar erkennbar.	Ort: Wohnzimmer, Tischbeine deuten auf älteres Design, Farbe lässt keinen klaren Schluss auf Material zu.	00:05:08.7720447	2022-02-21T14:58:43.8724998+01:00
67239370c7619dea631e6c7f14b1d991	1-501cf4613e25a0d709e116fde3de53c5	description	diningtable-9	2a9ddca5eb578d86031f1ab0e2561fdd	Tisch mit viereckiger Glasplatte und weißem halbkreisförmigen Gestell.	Viereckige Glastischplatte auf weißem Metallgestell. Halbkreisförmiges Gestell sieht futuristisch aus, könnte aber auch der Antike nachempfunden sein.	00:06:41.8314212	2022-02-21T15:10:47.8413253+01:00
67239370c7619dea631e6c7f14eac553	1-6142d55e53588556364074ea70ff50be	description	wardrobe-8	2a9ddca5eb578d86031f1ab0e2561fdd	Weißer Kleiderschrank aus Holz mit Hängemöglichkeit, Schubladen und Fächern. Durchsichtige Schiebetüren.	Weißer Kleiderschrank mit Hängemöglichkeit, Fächern und Schubladen, vermutlich Pressholz, geeignet für Schlafräume. Durchsichtige Schiebetüren.	00:03:50.4745391	2022-02-21T15:32:59.0560902+01:00
67a40aea20119c3ba3b57aac69930390	1-1a9140c6498733104907f322ebc556c2	description	electronics-1	faea44cd149a0df864133d0a45a5a6e8	Flachbildfernseher mit Standfuß. Schwrzer Rahmen.	Ein Flachbildfernseher wie jeder andere.	00:00:40.9439733	2022-02-19T14:50:44.3213834+01:00
68d295c91b2fced435cd1a6fa24641ff	1-2637831dac1ce26d45582b34a1a9dc34	description	desk-9	4666698fed33ba12866241e987bd78f2	Holzschreibtisch mit Ablage für bspw. Monitor. Ablage erhöht mit Metalstützen.	Nett, Textur vom Sockel passt nicht zum Körper .	00:01:29.7971230	2022-02-14T17:40:54.3175272+01:00
691f48128c2e687b00099bdb9dcbb586	1-9954fecbd9b2d5a47d4c7c57ca3feb9e	description	cabinet-8	26e7da5a5c74d748ed8f2e37df2f5816	Fernsehkommode mit einem dunklen Holzkkorpus, hellen Holzfronten mit Metallgriffen und 4 schwarzen Füßen. Bietet Schubladen, offene Fächer und Türen.	Unpassende Kombination verschiedener Holzdekore. Viel Stauraum für Bücher, Kabel, Geräte etc.	00:05:23.4083676	2022-02-13T16:09:41.9854975+01:00
691f48128c2e687b00099bdb9de31b44	1-7fe7fcf130eec375d49b5d4de970704f	description	couch-8	26e7da5a5c74d748ed8f2e37df2f5816	Sofa mit kantigem Holzgestell und vier abgeschrägten Holzfüßen. Zwei grün bezogene Polster als Sitzfläche, zwei weiße Kissen polstern die Rückseite.	Die Kissenbezüge sehen unordentlich aus, doch die farbliche Kombination ist interessant. Nicht sehr bequem, aber hübsch.	00:03:27.3601697	2022-02-13T16:20:54.5991714+01:00
69c5a2a9fd8a101cfe5de88c1d03e355	1-dcf01bd61ad42b059a2c1ef3389b4c54	description	desk-14	78ae0ae7bd9acce02df866c30bbfcb60	Eckschreibtisch mit Holzplatze und vier Aluminiumfüßen.	Praktisch, raumsparend, zeitlos, minimalistisch.	00:01:50.8419000	2022-02-18T18:42:55.7313244+01:00
69c5a2a9fd8a101cfe5de88c1d0b4a3f	1-dafa4bce686c502a4ca1d276483a86a4	description	diningtable-14	78ae0ae7bd9acce02df866c30bbfcb60	rechteckiger Glastisch.	nicht für jeden Haushalt geeignet. teuer und schwer.	00:03:36.6472615	2022-02-18T18:46:32.3785859+01:00
6a30963f6ee07090a07589f2ae0c722b	1-f659ea9ce4c8b0f765ef215296eec193	description	cabinet-15	2f90f56090b736bf056f394ea057f524	Komode aus dunklem Holz. An beiden Seiten sind Türen mit Glaseinlassungen mit Metallschmückung. In der Mitte 5 Schubladen in hellerer Farbe.	Wirkt altmodisch durch die dunkle Farbe und das verwendete Glas.	00:03:46.9790405	2022-02-18T14:27:14.306492+01:00
6a3687ada6d62ca7b69f8849d6800985	1-2b2a8b4dc582e5a7e7ee691bf4c268ce	description	cabinet-9	ab35e1e97d64e0a0333ca2b4bed6778c	Schwarzes Regal mit weißen Frontpanelen bestehend aus zwei Türen mit Glas oben und unten sechs Schubladen. Vier Regalebenen im oberen Teil.	Standardregal zur Aufbewahrung von Küchengeschirr oder ähnlichem. Mittlere Qualität und Preis.	00:05:23.9664675	2022-02-21T18:45:24.9485114+01:00
6a3687ada6d62ca7b69f8849d69ea7aa	1-2fd2e862c19804ac502dea5e6c658a7c	description	couch-10	ab35e1e97d64e0a0333ca2b4bed6778c	Sofa aus rechteckiger Stahlrahmenkonstruktion mit Holzakzenten und vier großen Lederpolstern.	Minimalistisch designtes Sofa mit haltbarer Unterkonstruktion. Teuer, modern.	00:03:49.3035543	2022-02-21T18:56:14.572761+01:00
6a3687ada6d62ca7b69f8849d6e59a2c	1-fd48b3e647682032a9f7a66c59ffb24e	description	electronics-11	6a3687ada6d62ca7b69f8849d68dae7a	VR-Brille mit Gummiband und weißen Rändern.	Klassische VR-Brille wie man sie desöfteren sieht.	00:01:11.4323944	2022-02-21T19:19:51.1380926+01:00
6b34711efb1071e777a79b43b0c68679	1-86e3e6fc89c5799c111bb193cec55c6e	description	decoration-6	0939a13407e3f8e2ed69013707a619d4	Eiförmiges, dunkelrotes Gefäß auf Holzgestell, mit grauen, silbernen und goldenen Verzierungen.	Sehr edles, eiförmiges Gefäß, welches bestimmt in einem Museum oder Königshaus zu finden ist.	00:03:43.6709732	2022-02-13T16:16:40.769061+01:00
6b34711efb1071e777a79b43b0d0512f	1-db1ef9883fcafc4196306af52344fedc	description	desk-6	0939a13407e3f8e2ed69013707a619d4	Eckschreibtisch aus Mischung von dunklem Holz und weißgrauem Material, unterschiedlicher Höhe der Seiten und mit einmal 2 und einmal 3 Schubladen .	Hochwertig, modern wirkender Schreibtisch, der sowohl in Büros, aber auch modernen Wohnungen vorkommen könnte und sehr viel Platz bietet.	00:04:32.3182741	2022-02-13T16:21:13.0873351+01:00
6b34711efb1071e777a79b43b0d4d731	1-9d5c2b5bd61c0a7ec0d16324ac4ec4c1	description	diningtable-6	0939a13407e3f8e2ed69013707a619d4	Ovaler Tisch mit sehr dünner Platte und zwei massiven Beinen, die auf runden elementen Stehen .	Eleganter Tisch mit massiven Beinen, sehr hochwertig, sehr modern, keine Massenware.	00:02:04.2251024	2022-02-13T16:23:17.3124375+01:00
6b34711efb1071e777a79b43b0d8241a	1-010033588b2df7a5370236f1dfd2cded	description	decoration-7	26e7da5a5c74d748ed8f2e37df2f5816	Rotierbarer antiker Globus mit schiefgestellter Erdachse auf rundem dunklem Holzgestell mit vier bauchigen Füßen und goldenen Verzierungen. .	Hochwertiges astrologisches Werkzeug. Das Gestell ist kunstvoll verziert. Die Öberfläche des Globus ist fleckig und unsauber.	00:04:28.5760938	2022-02-13T16:25:23.1752652+01:00
6baa26e99fb3b14202df81514c4d4c5d	1-c8952d2dd166bb071ec95cb2079a7f20	description	tableware-2	15f2e8857a087b993fcaf84691d77383	Teetasse. Behälter aus Glas mit metallenem Griff und untertasse in violetter Farbe mit einem gestanztem Löffel .	Löffel der ungewohnt aussieht zur Verwendung für Hippe Teeparties.	00:02:00.6731038	2022-02-11T15:52:14.6550842+01:00
6c352fd05e090a171d21cedbf1931631	1-d5ed051b336dde04b609f02452d23d72	description	hobby-13	53594e793ceb6c9200288945995993b5	Trompete aus Messing.	lautes und cooles Instrument.	00:00:50.6881811	2022-02-25T15:08:18.4934759+01:00
6e7c30e7ea3a2c323e080181a716173d	1-65990b552fec1f2bf08b55cd425401cc	description	couch-1	232959365b58b316eca0642f554fdcac	Gelbes, gepolstertes Sofa mit geometrischen grauen Streifen und schwarzem Metallgestell.	Super modernes und teures Sofa, dass in einer Hotellobby steht und unbequem ist.	00:02:48.2473562	2022-02-09T23:37:33.8911282+01:00
6e7c30e7ea3a2c323e080181a739a265	1-44f7550b70ff697c01768f697fcf716c	description	shelf-1	232959365b58b316eca0642f554fdcac	Breites Metallregal mit 3 Gitterböden.	Schwerlastregal zur Organisation von Kellerräumen.	00:01:49.2138052	2022-02-09T23:58:25.2546889+01:00
6e8a2a808e83f096dde201966d01cdf1	1-9c17824279c29402ea6e6befa193db98	description	chest-9	df96c9018605226aa30227b813f29e15	rechteckige Kommode aus Holz mit zwei Schubladen und dunklem Fußteil.	modern wirkende Kommode .	00:01:20.3752658	2022-02-13T22:20:11.9663493+01:00
6e8a2a808e83f096dde201966d1a939e	1-2846c46ff61c4c493924099e55bfc87e	description	shelf-7	df96c9018605226aa30227b813f29e15	Holzregal mit fünf Regalbrettern und Metalgestell, sowie einen schwarzen Schild oben.	erinnert an Obstregal eines Bioladens.	00:01:28.6395467	2022-02-13T22:32:31.6490398+01:00
6eb45db518721e1ebf3b4e5356ac049e	1-75ebcf20eaf56eafa3a8409d1785de18	description	tableware-13	53594e793ceb6c9200288945995993b5	Dunkles und modernes asymmetrisch angeordnetes Tischgedeck für 2 Personen mit Tischdecke, Schalen und Dekoration. Ein Messer fehlt.	Gewagte Farbkombination in urigem Nordmannsdesign. Lieblos zusammengewürfelt .	00:03:58.9747155	2022-02-25T15:24:12.790988+01:00
731f941f54162be3aeaee4926f76472c	1-f49d2c8b86270514b8cde9c971a7b577	description	bed-2	faea44cd149a0df864133d0a45a5a6e8	Bett aus dunklem Holz mit hoher Rückenlehne und gebrauchter Matratze.	Altes gebrauchtes Bett mit dreckigem Laken und benutzer Bettwäsche.	00:01:12.2920049	2022-02-19T14:41:16.5450848+01:00
731f941f54162be3aeaee4926f95b371	2-df2c1096566c28abd0d012f2f7c79861	description	diningtable-15	faea44cd149a0df864133d0a45a5a6e8	"Glastisch mit Unterbau in Kupferoptik. Unterbau in Form eines liegenden ""S""."	Designermöbel aus edlen Materialien mit eleganter Form.	00:01:11.0613320	2022-02-19T14:50:03.3774101+01:00
73e66917f4bc5f4525d00de68e56d5ae	1-4d2b5fc2b4b181e66a39143474ca4736	description	hobby-1	bb2981a82e4fbe7d429c55c612513229	Ein silberner Fußballpokal aus Metall mit einem Ballmotiv.	Ein retro aussehender Fußballpokal, der einen altmodischen Ball darstellt. Kommt vermutlich aus den 60er Jahren.	00:02:31.5240105	2022-02-20T14:05:54.4379203+01:00
